-10,0.5,1299
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1299
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1300
-10,0.5,1299
-10,0.5,1300
-10,0.5,1299
-10,0.5,1299
-10,0.5,1299
-10,0.5,1300
-10,0.5,1299
-10,0.5,1300
-10,0.5,1299
-10,0.5,1300
-10,0.5,1299
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1281
-10,1,1282
-10,1,1282
-10,1,1282
-10,1,1282
-10,2,1312
-10,2,1312
-10,2,1312
-10,2,1312
-10,2,1312
-10,2,1311
-10,2,1312
-10,2,1312
-10,2,1311
-10,2,1311
-10,2,1311
-10,2,1312
-10,2,1311
-10,2,1312
-10,2,1312
-10,2,1311
-10,2,1311
-10,2,1311
-10,2,1312
-10,2,1311
-10,2,1312
-10,2,1312
-10,2,1312
-10,2,1311
-10,2,1311
-10,3,1221
-10,3,1221
-10,3,1222
-10,3,1222
-10,3,1221
-10,3,1221
-10,3,1221
-10,3,1221
-10,3,1222
-10,3,1222
-10,3,1222
-10,3,1221
-10,3,1221
-10,3,1222
-10,3,1221
-10,3,1221
-10,3,1222
-10,3,1222
-10,3,1221
-10,3,1221
-10,3,1221
-10,3,1222
-10,3,1222
-10,3,1221
-10,3,1222
-10,4,1291
-10,4,1291
-10,4,1291
-10,4,1290
-10,4,1291
-10,4,1291
-10,4,1291
-10,4,1290
-10,4,1290
-10,4,1290
-10,4,1291
-10,4,1290
-10,4,1290
-10,4,1291
-10,4,1291
-10,4,1291
-10,4,1291
-10,4,1291
-10,4,1291
-10,4,1290
-10,4,1291
-10,4,1290
-10,4,1290
-10,4,1290
-10,4,1291
