-40,0.5,2553
-40,0.5,2548
-40,0.5,2552
-40,0.5,2549
-40,0.5,2543
-40,0.5,2549
-40,0.5,2551
-40,0.5,2550
-40,0.5,2551
-40,0.5,2552
-40,0.5,2552
-40,0.5,2552
-40,0.5,2552
-40,0.5,2551
-40,0.5,2549
-40,0.5,2543
-40,0.5,2548
-40,0.5,2544
-40,0.5,2550
-40,0.5,2551
-40,0.5,2551
-40,0.5,2550
-40,0.5,2550
-40,0.5,2550
-40,0.5,2550
-40,1,2528
-40,1,2527
-40,1,2521
-40,1,2521
-40,1,2497
-40,1,2527
-40,1,2527
-40,1,2527
-40,1,2527
-40,1,2526
-40,1,2526
-40,1,2526
-40,1,2526
-40,1,2525
-40,1,2523
-40,1,2518
-40,1,2524
-40,1,2526
-40,1,2525
-40,1,2526
-40,1,2526
-40,1,2526
-40,1,2526
-40,1,2525
-40,1,2526
-40,2,2526
-40,2,2536
-40,2,2530
-40,2,2535
-40,2,2538
-40,2,2537
-40,2,2538
-40,2,2538
-40,2,2538
-40,2,2538
-40,2,2538
-40,2,2537
-40,2,2538
-40,2,2538
-40,2,2528
-40,2,2529
-40,2,2529
-40,2,2538
-40,2,2538
-40,2,2541
-40,2,2540
-40,2,2540
-40,2,2540
-40,2,2539
-40,2,2539
-40,3,2469
-40,3,2468
-40,3,2462
-40,3,2464
-40,3,2469
-40,3,2469
-40,3,2461
-40,3,2469
-40,3,2461
-40,3,2470
-40,3,2468
-40,3,2469
-40,3,2469
-40,3,2469
-40,3,2469
-40,3,2466
-40,3,2463
-40,3,2467
-40,3,2468
-40,3,2469
-40,3,2468
-40,3,2469
-40,3,2469
-40,3,2469
-40,3,2469
-40,4,2565
-40,4,2565
-40,4,2565
-40,4,2564
-40,4,2560
-40,4,2546
-40,4,2559
-40,4,2562
-40,4,2563
-40,4,2563
-40,4,2558
-40,4,2564
-40,4,2564
-40,4,2564
-40,4,2558
-40,4,2553
-40,4,2549
-40,4,2548
-40,4,2563
-40,4,2564
-40,4,2564
-40,4,2563
-40,4,2563
-40,4,2563
-40,4,2564
