-50,0.5,2804
-50,0.5,2803
-50,0.5,2801
-50,0.5,2799
-50,0.5,2800
-50,0.5,2802
-50,0.5,2800
-50,0.5,2789
-50,0.5,2802
-50,0.5,2802
-50,0.5,2790
-50,0.5,2796
-50,0.5,2796
-50,0.5,2793
-50,0.5,2799
-50,0.5,2787
-50,0.5,2802
-50,0.5,2803
-50,0.5,2802
-50,0.5,2802
-50,0.5,2802
-50,0.5,2803
-50,0.5,2803
-50,0.5,2803
-50,0.5,2802
-50,1,2788
-50,1,2791
-50,1,2791
-50,1,2794
-50,1,2795
-50,1,2795
-50,1,2796
-50,1,2795
-50,1,2795
-50,1,2794
-50,1,2795
-50,1,2787
-50,1,2794
-50,1,2792
-50,1,2791
-50,1,2795
-50,1,2795
-50,1,2795
-50,1,2794
-50,1,2794
-50,1,2795
-50,1,2774
-50,1,2795
-50,1,2794
-50,1,2791
-50,2,2800
-50,2,2802
-50,2,2805
-50,2,2805
-50,2,2804
-50,2,2805
-50,2,2805
-50,2,2805
-50,2,2806
-50,2,2805
-50,2,2804
-50,2,2805
-50,2,2800
-50,2,2802
-50,2,2804
-50,2,2804
-50,2,2805
-50,2,2805
-50,2,2806
-50,2,2805
-50,2,2805
-50,2,2806
-50,2,2804
-50,2,2802
-50,2,2801
-50,3,2766
-50,3,2766
-50,3,2763
-50,3,2765
-50,3,2767
-50,3,2767
-50,3,2768
-50,3,2768
-50,3,2768
-50,3,2767
-50,3,2768
-50,3,2768
-50,3,2766
-50,3,2765
-50,3,2766
-50,3,2769
-50,3,2768
-50,3,2768
-50,3,2768
-50,3,2768
-50,3,2768
-50,3,2767
-50,3,2760
-50,3,2766
-50,3,2763
-50,4,2788
-50,4,2790
-50,4,2787
-50,4,2786
-50,4,2787
-50,4,2789
-50,4,2789
-50,4,2791
-50,4,2790
-50,4,2789
-50,4,2789
-50,4,2789
-50,4,2790
-50,4,2790
-50,4,2788
-50,4,2787
-50,4,2790
-50,4,2790
-50,4,2792
-50,4,2789
-50,4,2790
-50,4,2789
-50,4,2789
-50,4,2791
-50,4,2790
