2.1708
2.1687
2.1627
2.1525
2.1384
2.1202
2.0979
2.0716
2.0413
2.0069
1.9685
1.926
1.8795
1.8289
1.7742
1.7155
1.6527
1.5859
1.515
1.44
1.3609
1.2777
1.1904
1.0989
1.0034
0.90364
0.79976
0.69169
0.57942
0.46292
0.34217
0.21713
0.087771
-0.045938
-0.18404
-0.32658
-0.4736
-0.62517
-0.78134
-0.94217
-1.1077
-1.2781
-1.4534
-1.6337
-1.8191
-2.0098
-2.2058
-2.4073
-2.6144
-2.8274
-3.0463
-3.2715
-3.5031
-3.7414
-3.9867
-4.2392
-4.4993
-4.7674
-5.0438
-5.3291
-5.6238
-5.9283
-6.2433
-6.5696
-6.9078
-7.259
-7.624
-8.0041
-8.4006
-8.8148
-9.2486
-9.7039
-10.183
-10.689
-11.224
-11.793
-12.401
-13.052
-13.754
-14.517
-15.35
-16.271
-17.299
-18.462
-19.804
-21.389
-23.327
-25.82
-29.321
-35.224
-49.671
-35.224
-29.321
-25.82
-23.327
-21.389
-19.804
-18.462
-17.299
-16.271
-15.35
-14.517
-13.754
-13.052
-12.401
-11.793
-11.224
-10.689
-10.183
-9.7039
-9.2486
-8.8148
-8.4006
-8.0041
-7.624
-7.259
-6.9078
-6.5696
-6.2433
-5.9283
-5.6238
-5.3291
-5.0438
-4.7674
-4.4993
-4.2392
-3.9867
-3.7414
-3.5031
-3.2715
-3.0463
-2.8274
-2.6144
-2.4073
-2.2058
-2.0098
-1.8191
-1.6337
-1.4534
-1.2781
-1.1077
-0.94217
-0.78134
-0.62517
-0.4736
-0.32658
-0.18404
-0.045938
0.087771
0.21713
0.34217
0.46292
0.57942
0.69169
0.79976
0.90364
1.0034
1.0989
1.1904
1.2777
1.3609
1.44
1.515
1.5859
1.6527
1.7155
1.7742
1.8289
1.8795
1.926
1.9685
2.0069
2.0413
2.0716
2.0979
2.1202
2.1384
2.1525
2.1627
2.1687
2.1708
2.1687
2.1627
2.1526
2.1384
2.1202
2.098
2.0717
2.0414
2.007
1.9686
1.9261
1.8796
1.829
1.7744
1.7157
1.6529
1.5861
1.5152
1.4402
1.3611
1.2779
1.1906
1.0992
1.0036
0.90389
0.80002
0.69197
0.5797
0.46321
0.34247
0.21744
0.088094
-0.045605
-0.1837
-0.32623
-0.47324
-0.6248
-0.78096
-0.94178
-1.1073
-1.2777
-1.453
-1.6333
-1.8187
-2.0093
-2.2053
-2.4068
-2.6139
-2.8269
-3.0458
-3.271
-3.5026
-3.7409
-3.9861
-4.2387
-4.4988
-4.7668
-5.0433
-5.3286
-5.6232
-5.9277
-6.2427
-6.569
-6.9072
-7.2584
-7.6234
-8.0035
-8.3999
-8.8142
-9.248
-9.7033
-10.182
-10.688
-11.223
-11.793
-12.4
-13.051
-13.753
-14.516
-15.35
-16.27
-17.298
-18.461
-19.803
-21.388
-23.325
-25.818
-29.317
-35.209
-49.299
-35.209
-29.317
-25.818
-23.325
-21.388
-19.803
-18.461
-17.298
-16.27
-15.35
-14.516
-13.753
-13.051
-12.4
-11.793
-11.223
-10.688
-10.182
-9.7033
-9.248
-8.8142
-8.3999
-8.0035
-7.6234
-7.2584
-6.9072
-6.569
-6.2427
-5.9277
-5.6232
-5.3286
-5.0433
-4.7668
-4.4988
-4.2387
-3.9861
-3.7409
-3.5026
-3.271
-3.0458
-2.8269
-2.6139
-2.4068
-2.2053
-2.0093
-1.8187
-1.6333
-1.453
-1.2777
-1.1073
-0.94178
-0.78096
-0.6248
-0.47324
-0.32623
-0.1837
-0.045605
0.088094
0.21744
0.34247
0.46321
0.5797
0.69197
0.80002
0.90389
1.0036
1.0992
1.1906
1.2779
1.3611
1.4402
1.5152
1.5861
1.6529
1.7157
1.7744
1.829
1.8796
1.9261
1.9686
2.007
2.0414
2.0717
2.098
2.1202
2.1384
2.1526
2.1627
2.1687
2.1708
